index,S:all,E:all,I:all,beta:all,v:all,k:all,vol:all,rep:all,phi:all,log_like
1974,0.670892,1.20235e-05,1.46225e-05,1.34028,1.21087,1.56442,0.447557,0.1,0.1,-132.235
1975,0.564305,7.12613e-06,3.41851e-05,1.70728,1.21638,1.57978,0.461268,0.1,0.1,-131.908
1976,0.564305,7.12613e-06,3.41851e-05,1.70728,1.21638,1.57978,0.461268,0.1,0.1,-131.908
1977,0.564305,7.12613e-06,3.41851e-05,1.70728,1.21638,1.57978,0.461268,0.1,0.1,-131.908
1978,0.564305,7.12613e-06,3.41851e-05,1.70728,1.21638,1.57978,0.461268,0.1,0.1,-131.908
1979,0.564305,7.12613e-06,3.41851e-05,1.70728,1.21638,1.57978,0.461268,0.1,0.1,-131.908
1980,0.564305,7.12613e-06,3.41851e-05,1.70728,1.21638,1.57978,0.461268,0.1,0.1,-131.908
1981,0.564305,7.12613e-06,3.41851e-05,1.70728,1.21638,1.57978,0.461268,0.1,0.1,-131.908
1982,0.564305,7.12613e-06,3.41851e-05,1.70728,1.21638,1.57978,0.461268,0.1,0.1,-131.908
1983,0.564305,7.12613e-06,3.41851e-05,1.70728,1.21638,1.57978,0.461268,0.1,0.1,-131.908
1984,0.564305,7.12613e-06,3.41851e-05,1.70728,1.21638,1.57978,0.461268,0.1,0.1,-131.908
1985,0.569825,4.46154e-05,1.97699e-05,1.86318,1.12623,1.57656,0.46569,0.1,0.1,-133.457
1986,0.569825,4.46154e-05,1.97699e-05,1.86318,1.12623,1.57656,0.46569,0.1,0.1,-133.457
1987,0.569825,4.46154e-05,1.97699e-05,1.86318,1.12623,1.57656,0.46569,0.1,0.1,-133.457
1988,0.569825,4.46154e-05,1.97699e-05,1.86318,1.12623,1.57656,0.46569,0.1,0.1,-133.457
1989,0.569825,4.46154e-05,1.97699e-05,1.86318,1.12623,1.57656,0.46569,0.1,0.1,-133.457
1990,0.569825,4.46154e-05,1.97699e-05,1.86318,1.12623,1.57656,0.46569,0.1,0.1,-133.457
1991,0.569825,4.46154e-05,1.97699e-05,1.86318,1.12623,1.57656,0.46569,0.1,0.1,-133.457
1992,0.569825,4.46154e-05,1.97699e-05,1.86318,1.12623,1.57656,0.46569,0.1,0.1,-133.457
1993,0.569825,4.46154e-05,1.97699e-05,1.86318,1.12623,1.57656,0.46569,0.1,0.1,-133.457
1994,0.569825,4.46154e-05,1.97699e-05,1.86318,1.12623,1.57656,0.46569,0.1,0.1,-133.457
1995,0.569825,4.46154e-05,1.97699e-05,1.86318,1.12623,1.57656,0.46569,0.1,0.1,-133.457
1996,0.569825,4.46154e-05,1.97699e-05,1.86318,1.12623,1.57656,0.46569,0.1,0.1,-133.457
1997,0.569825,4.46154e-05,1.97699e-05,1.86318,1.12623,1.57656,0.46569,0.1,0.1,-133.457
1998,0.569825,4.46154e-05,1.97699e-05,1.86318,1.12623,1.57656,0.46569,0.1,0.1,-133.457
1999,0.569825,4.46154e-05,1.97699e-05,1.86318,1.12623,1.57656,0.46569,0.1,0.1,-133.457
2000,0.569825,4.46154e-05,1.97699e-05,1.86318,1.12623,1.57656,0.46569,0.1,0.1,-133.457
2001,0.569825,4.46154e-05,1.97699e-05,1.86318,1.12623,1.57656,0.46569,0.1,0.1,-133.457
2002,0.569825,4.46154e-05,1.97699e-05,1.86318,1.12623,1.57656,0.46569,0.1,0.1,-133.457
2003,0.569825,4.46154e-05,1.97699e-05,1.86318,1.12623,1.57656,0.46569,0.1,0.1,-133.457
2004,0.569825,4.46154e-05,1.97699e-05,1.86318,1.12623,1.57656,0.46569,0.1,0.1,-133.457
2005,0.569825,4.46154e-05,1.97699e-05,1.86318,1.12623,1.57656,0.46569,0.1,0.1,-133.457
2006,0.569825,4.46154e-05,1.97699e-05,1.86318,1.12623,1.57656,0.46569,0.1,0.1,-133.457
2007,0.569825,4.46154e-05,1.97699e-05,1.86318,1.12623,1.57656,0.46569,0.1,0.1,-133.457
2008,0.569825,4.46154e-05,1.97699e-05,1.86318,1.12623,1.57656,0.46569,0.1,0.1,-133.457
2009,0.569825,4.46154e-05,1.97699e-05,1.86318,1.12623,1.57656,0.46569,0.1,0.1,-133.457
2010,0.641172,4.00564e-05,1.07804e-05,1.54946,0.95529,1.62281,0.343137,0.1,0.1,-132.556
2011,0.641172,4.00564e-05,1.07804e-05,1.54946,0.95529,1.62281,0.343137,0.1,0.1,-132.556
2012,0.641172,4.00564e-05,1.07804e-05,1.54946,0.95529,1.62281,0.343137,0.1,0.1,-132.556
2013,0.641172,4.00564e-05,1.07804e-05,1.54946,0.95529,1.62281,0.343137,0.1,0.1,-132.556
2014,0.641172,4.00564e-05,1.07804e-05,1.54946,0.95529,1.62281,0.343137,0.1,0.1,-132.556
2015,0.641172,4.00564e-05,1.07804e-05,1.54946,0.95529,1.62281,0.343137,0.1,0.1,-132.556
2016,0.641172,4.00564e-05,1.07804e-05,1.54946,0.95529,1.62281,0.343137,0.1,0.1,-132.556
2017,0.641172,4.00564e-05,1.07804e-05,1.54946,0.95529,1.62281,0.343137,0.1,0.1,-132.556
2018,0.641172,4.00564e-05,1.07804e-05,1.54946,0.95529,1.62281,0.343137,0.1,0.1,-132.556
2019,0.641172,4.00564e-05,1.07804e-05,1.54946,0.95529,1.62281,0.343137,0.1,0.1,-132.556
2020,0.647535,6.17595e-05,0.000152598,1.57945,1.03181,1.62395,0.542996,0.1,0.1,-137.739
2021,0.647535,6.17595e-05,0.000152598,1.57945,1.03181,1.62395,0.542996,0.1,0.1,-137.739
2022,0.625908,1.53763e-05,2.80675e-05,1.38153,0.952554,1.6078,0.525503,0.1,0.1,-135.14
2023,0.625908,1.53763e-05,2.80675e-05,1.38153,0.952554,1.6078,0.525503,0.1,0.1,-135.14
2024,0.625908,1.53763e-05,2.80675e-05,1.38153,0.952554,1.6078,0.525503,0.1,0.1,-135.14
2025,0.862482,0.000145863,2.35849e-05,1.19504,0.937567,1.56868,0.434401,0.1,0.1,-136.284
2026,0.862482,0.000145863,2.35849e-05,1.19504,0.937567,1.56868,0.434401,0.1,0.1,-136.284
2027,0.862482,0.000145863,2.35849e-05,1.19504,0.937567,1.56868,0.434401,0.1,0.1,-136.284
2028,0.862482,0.000145863,2.35849e-05,1.19504,0.937567,1.56868,0.434401,0.1,0.1,-136.284
2029,0.862482,0.000145863,2.35849e-05,1.19504,0.937567,1.56868,0.434401,0.1,0.1,-136.284
2030,0.862482,0.000145863,2.35849e-05,1.19504,0.937567,1.56868,0.434401,0.1,0.1,-136.284
2031,0.862482,0.000145863,2.35849e-05,1.19504,0.937567,1.56868,0.434401,0.1,0.1,-136.284
2032,0.862482,0.000145863,2.35849e-05,1.19504,0.937567,1.56868,0.434401,0.1,0.1,-136.284
2033,0.945514,1.47949e-05,2.18749e-05,1.06603,0.986822,1.57301,0.551236,0.1,0.1,-135.377
2034,0.945514,1.47949e-05,2.18749e-05,1.06603,0.986822,1.57301,0.551236,0.1,0.1,-135.377
2035,0.945514,1.47949e-05,2.18749e-05,1.06603,0.986822,1.57301,0.551236,0.1,0.1,-135.377
2036,0.870073,1.35487e-05,6.29463e-05,1.22799,0.979236,1.62752,0.402272,0.1,0.1,-134.853
2037,0.870073,1.35487e-05,6.29463e-05,1.22799,0.979236,1.62752,0.402272,0.1,0.1,-134.853
2038,0.870073,1.35487e-05,6.29463e-05,1.22799,0.979236,1.62752,0.402272,0.1,0.1,-134.853
2039,0.870073,1.35487e-05,6.29463e-05,1.22799,0.979236,1.62752,0.402272,0.1,0.1,-134.853
2040,0.870073,1.35487e-05,6.29463e-05,1.22799,0.979236,1.62752,0.402272,0.1,0.1,-134.853
2041,0.870073,1.35487e-05,6.29463e-05,1.22799,0.979236,1.62752,0.402272,0.1,0.1,-134.853
2042,0.870073,1.35487e-05,6.29463e-05,1.22799,0.979236,1.62752,0.402272,0.1,0.1,-134.853
2043,0.810166,2.95618e-06,9.73637e-06,1.20895,0.999901,1.62895,0.436019,0.1,0.1,-133.219
2044,0.810166,2.95618e-06,9.73637e-06,1.20895,0.999901,1.62895,0.436019,0.1,0.1,-133.219
2045,0.810166,2.95618e-06,9.73637e-06,1.20895,0.999901,1.62895,0.436019,0.1,0.1,-133.219
2046,0.810166,2.95618e-06,9.73637e-06,1.20895,0.999901,1.62895,0.436019,0.1,0.1,-133.219
2047,0.810166,2.95618e-06,9.73637e-06,1.20895,0.999901,1.62895,0.436019,0.1,0.1,-133.219
2048,0.810166,2.95618e-06,9.73637e-06,1.20895,0.999901,1.62895,0.436019,0.1,0.1,-133.219
2049,0.810166,2.95618e-06,9.73637e-06,1.20895,0.999901,1.62895,0.436019,0.1,0.1,-133.219
2050,0.810166,2.95618e-06,9.73637e-06,1.20895,0.999901,1.62895,0.436019,0.1,0.1,-133.219
2051,0.810166,2.95618e-06,9.73637e-06,1.20895,0.999901,1.62895,0.436019,0.1,0.1,-133.219
2052,0.810166,2.95618e-06,9.73637e-06,1.20895,0.999901,1.62895,0.436019,0.1,0.1,-133.219
2053,0.810166,2.95618e-06,9.73637e-06,1.20895,0.999901,1.62895,0.436019,0.1,0.1,-133.219
2054,0.810166,2.95618e-06,9.73637e-06,1.20895,0.999901,1.62895,0.436019,0.1,0.1,-133.219
2055,0.755104,1.86195e-05,5.92865e-06,1.37475,0.978588,1.62859,0.48974,0.1,0.1,-134.2
2056,0.675537,3.54835e-05,2.00561e-05,1.34821,1.06533,1.62096,0.544686,0.1,0.1,-134.514
2057,0.688736,0.000104642,4.40598e-05,1.61691,0.956848,1.57898,0.407741,0.1,0.1,-135.988
2058,0.747474,8.9134e-05,1.41182e-05,1.58581,0.953133,1.61056,0.46163,0.1,0.1,-134.492
2059,0.747474,8.9134e-05,1.41182e-05,1.58581,0.953133,1.61056,0.46163,0.1,0.1,-134.492
2060,0.974458,8.45899e-05,2.36513e-05,1.28486,1.06961,1.62343,0.641774,0.1,0.1,-137.917
2061,0.737802,6.2043e-05,2.02902e-05,1.38732,1.02356,1.59786,0.609211,0.1,0.1,-136.644
2062,0.737802,6.2043e-05,2.02902e-05,1.38732,1.02356,1.59786,0.609211,0.1,0.1,-136.644
2063,0.737802,6.2043e-05,2.02902e-05,1.38732,1.02356,1.59786,0.609211,0.1,0.1,-136.644
2064,0.737802,6.2043e-05,2.02902e-05,1.38732,1.02356,1.59786,0.609211,0.1,0.1,-136.644
2065,0.737802,6.2043e-05,2.02902e-05,1.38732,1.02356,1.59786,0.609211,0.1,0.1,-136.644
2066,0.737802,6.2043e-05,2.02902e-05,1.38732,1.02356,1.59786,0.609211,0.1,0.1,-136.644
2067,0.737802,6.2043e-05,2.02902e-05,1.38732,1.02356,1.59786,0.609211,0.1,0.1,-136.644
2068,0.613322,8.1732e-05,0.000178101,1.35615,1.06456,1.5987,0.540494,0.1,0.1,-138.553
2069,0.613322,8.1732e-05,0.000178101,1.35615,1.06456,1.5987,0.540494,0.1,0.1,-138.553
2070,0.642043,4.82e-06,5.74152e-05,1.64123,0.982844,1.59553,0.564665,0.1,0.1,-134.506
2071,0.642043,4.82e-06,5.74152e-05,1.64123,0.982844,1.59553,0.564665,0.1,0.1,-134.506
2072,0.580163,5.08334e-06,4.26603e-05,1.78491,0.983837,1.5889,0.391303,0.1,0.1,-131.931
2073,0.580163,5.08334e-06,4.26603e-05,1.78491,0.983837,1.5889,0.391303,0.1,0.1,-131.931
2074,0.580163,5.08334e-06,4.26603e-05,1.78491,0.983837,1.5889,0.391303,0.1,0.1,-131.931
2075,0.580163,5.08334e-06,4.26603e-05,1.78491,0.983837,1.5889,0.391303,0.1,0.1,-131.931
2076,0.580163,5.08334e-06,4.26603e-05,1.78491,0.983837,1.5889,0.391303,0.1,0.1,-131.931
2077,0.580163,5.08334e-06,4.26603e-05,1.78491,0.983837,1.5889,0.391303,0.1,0.1,-131.931
2078,0.751554,1.53203e-06,3.20234e-05,1.37975,1.00361,1.62726,0.361942,0.1,0.1,-131.224
2079,0.568238,1.24934e-05,3.20676e-05,2.01214,1.13459,1.62723,0.335449,0.1,0.1,-131.6
2080,0.608171,5.34596e-05,6.2458e-06,2.04156,0.957843,1.61956,0.310275,0.1,0.1,-133.207
2081,0.608171,5.34596e-05,6.2458e-06,2.04156,0.957843,1.61956,0.310275,0.1,0.1,-133.207
2082,0.608171,5.34596e-05,6.2458e-06,2.04156,0.957843,1.61956,0.310275,0.1,0.1,-133.207
2083,0.608171,5.34596e-05,6.2458e-06,2.04156,0.957843,1.61956,0.310275,0.1,0.1,-133.207
2084,0.608171,5.34596e-05,6.2458e-06,2.04156,0.957843,1.61956,0.310275,0.1,0.1,-133.207
2085,0.608171,5.34596e-05,6.2458e-06,2.04156,0.957843,1.61956,0.310275,0.1,0.1,-133.207
2086,0.608171,5.34596e-05,6.2458e-06,2.04156,0.957843,1.61956,0.310275,0.1,0.1,-133.207
2087,0.608171,5.34596e-05,6.2458e-06,2.04156,0.957843,1.61956,0.310275,0.1,0.1,-133.207
2088,0.608171,5.34596e-05,6.2458e-06,2.04156,0.957843,1.61956,0.310275,0.1,0.1,-133.207
2089,0.608171,5.34596e-05,6.2458e-06,2.04156,0.957843,1.61956,0.310275,0.1,0.1,-133.207
2090,0.608171,5.34596e-05,6.2458e-06,2.04156,0.957843,1.61956,0.310275,0.1,0.1,-133.207
2091,0.608171,5.34596e-05,6.2458e-06,2.04156,0.957843,1.61956,0.310275,0.1,0.1,-133.207
2092,0.608171,5.34596e-05,6.2458e-06,2.04156,0.957843,1.61956,0.310275,0.1,0.1,-133.207
2093,0.608171,5.34596e-05,6.2458e-06,2.04156,0.957843,1.61956,0.310275,0.1,0.1,-133.207
2094,0.583498,7.65029e-05,4.52566e-05,1.72974,1.02782,1.58517,0.242045,0.1,0.1,-136.428
2095,0.583498,7.65029e-05,4.52566e-05,1.72974,1.02782,1.58517,0.242045,0.1,0.1,-136.428
2096,0.583498,7.65029e-05,4.52566e-05,1.72974,1.02782,1.58517,0.242045,0.1,0.1,-136.428
2097,0.583498,7.65029e-05,4.52566e-05,1.72974,1.02782,1.58517,0.242045,0.1,0.1,-136.428
2098,0.583498,7.65029e-05,4.52566e-05,1.72974,1.02782,1.58517,0.242045,0.1,0.1,-136.428
2099,0.583498,7.65029e-05,4.52566e-05,1.72974,1.02782,1.58517,0.242045,0.1,0.1,-136.428
2100,0.583498,7.65029e-05,4.52566e-05,1.72974,1.02782,1.58517,0.242045,0.1,0.1,-136.428
2101,0.583498,7.65029e-05,4.52566e-05,1.72974,1.02782,1.58517,0.242045,0.1,0.1,-136.428
2102,0.554951,3.34201e-05,6.15686e-06,2.43447,1.09232,1.582,0.296838,0.1,0.1,-131.227
2103,0.554951,3.34201e-05,6.15686e-06,2.43447,1.09232,1.582,0.296838,0.1,0.1,-131.227
2104,0.554951,3.34201e-05,6.15686e-06,2.43447,1.09232,1.582,0.296838,0.1,0.1,-131.227
2105,0.554951,3.34201e-05,6.15686e-06,2.43447,1.09232,1.582,0.296838,0.1,0.1,-131.227
2106,0.554951,3.34201e-05,6.15686e-06,2.43447,1.09232,1.582,0.296838,0.1,0.1,-131.227
2107,0.592665,2.43488e-05,1.93823e-05,1.7326,0.989131,1.57395,0.310784,0.1,0.1,-132.585
2108,0.592665,2.43488e-05,1.93823e-05,1.7326,0.989131,1.57395,0.310784,0.1,0.1,-132.585
2109,0.592665,2.43488e-05,1.93823e-05,1.7326,0.989131,1.57395,0.310784,0.1,0.1,-132.585
2110,0.592665,2.43488e-05,1.93823e-05,1.7326,0.989131,1.57395,0.310784,0.1,0.1,-132.585
2111,0.592665,2.43488e-05,1.93823e-05,1.7326,0.989131,1.57395,0.310784,0.1,0.1,-132.585
2112,0.592665,2.43488e-05,1.93823e-05,1.7326,0.989131,1.57395,0.310784,0.1,0.1,-132.585
2113,0.556324,6.169e-05,3.84972e-06,2.42885,1.13533,1.60352,0.444432,0.1,0.1,-133.008
2114,0.579934,0.000100838,4.16609e-06,2.04824,1.17826,1.61174,0.434396,0.1,0.1,-134.476
2115,0.59478,0.000155669,7.37481e-07,1.93782,1.09682,1.59257,0.533956,0.1,0.1,-137.242
2116,0.59478,0.000155669,7.37481e-07,1.93782,1.09682,1.59257,0.533956,0.1,0.1,-137.242
2117,0.59478,0.000155669,7.37481e-07,1.93782,1.09682,1.59257,0.533956,0.1,0.1,-137.242
2118,0.59478,0.000155669,7.37481e-07,1.93782,1.09682,1.59257,0.533956,0.1,0.1,-137.242
2119,0.59478,0.000155669,7.37481e-07,1.93782,1.09682,1.59257,0.533956,0.1,0.1,-137.242
2120,0.59478,0.000155669,7.37481e-07,1.93782,1.09682,1.59257,0.533956,0.1,0.1,-137.242
2121,0.59478,0.000155669,7.37481e-07,1.93782,1.09682,1.59257,0.533956,0.1,0.1,-137.242
2122,0.59478,0.000155669,7.37481e-07,1.93782,1.09682,1.59257,0.533956,0.1,0.1,-137.242
2123,0.59478,0.000155669,7.37481e-07,1.93782,1.09682,1.59257,0.533956,0.1,0.1,-137.242
2124,0.59478,0.000155669,7.37481e-07,1.93782,1.09682,1.59257,0.533956,0.1,0.1,-137.242
2125,0.639528,8.93286e-05,6.39321e-07,2.11781,0.973461,1.55707,0.471376,0.1,0.1,-135.395
2126,0.639528,8.93286e-05,6.39321e-07,2.11781,0.973461,1.55707,0.471376,0.1,0.1,-135.395
2127,0.639528,8.93286e-05,6.39321e-07,2.11781,0.973461,1.55707,0.471376,0.1,0.1,-135.395
2128,0.639528,8.93286e-05,6.39321e-07,2.11781,0.973461,1.55707,0.471376,0.1,0.1,-135.395
2129,0.970216,7.62625e-06,4.53185e-07,1.4467,0.990104,1.59807,0.439414,0.1,0.1,-132.649
2130,0.970216,7.62625e-06,4.53185e-07,1.4467,0.990104,1.59807,0.439414,0.1,0.1,-132.649
2131,0.970216,7.62625e-06,4.53185e-07,1.4467,0.990104,1.59807,0.439414,0.1,0.1,-132.649
2132,0.970216,7.62625e-06,4.53185e-07,1.4467,0.990104,1.59807,0.439414,0.1,0.1,-132.649
2133,0.97257,1.44676e-05,4.27676e-07,1.32786,0.982232,1.59922,0.557716,0.1,0.1,-134.27
2134,0.97257,1.44676e-05,4.27676e-07,1.32786,0.982232,1.59922,0.557716,0.1,0.1,-134.27
2135,0.97257,1.44676e-05,4.27676e-07,1.32786,0.982232,1.59922,0.557716,0.1,0.1,-134.27
2136,0.97257,1.44676e-05,4.27676e-07,1.32786,0.982232,1.59922,0.557716,0.1,0.1,-134.27
2137,0.97257,1.44676e-05,4.27676e-07,1.32786,0.982232,1.59922,0.557716,0.1,0.1,-134.27
2138,0.938144,2.21237e-05,4.71149e-06,1.353,0.952426,1.57272,0.679427,0.1,0.1,-136.926
2139,0.938144,2.21237e-05,4.71149e-06,1.353,0.952426,1.57272,0.679427,0.1,0.1,-136.926
2140,0.938144,2.21237e-05,4.71149e-06,1.353,0.952426,1.57272,0.679427,0.1,0.1,-136.926
2141,0.938144,2.21237e-05,4.71149e-06,1.353,0.952426,1.57272,0.679427,0.1,0.1,-136.926
2142,0.938144,2.21237e-05,4.71149e-06,1.353,0.952426,1.57272,0.679427,0.1,0.1,-136.926
2143,0.938144,2.21237e-05,4.71149e-06,1.353,0.952426,1.57272,0.679427,0.1,0.1,-136.926
2144,0.938144,2.21237e-05,4.71149e-06,1.353,0.952426,1.57272,0.679427,0.1,0.1,-136.926
2145,0.908841,2.66172e-05,7.19149e-06,1.67484,0.939642,1.56536,0.587423,0.1,0.1,-136.083
2146,0.908841,2.66172e-05,7.19149e-06,1.67484,0.939642,1.56536,0.587423,0.1,0.1,-136.083
2147,0.908841,2.66172e-05,7.19149e-06,1.67484,0.939642,1.56536,0.587423,0.1,0.1,-136.083
2148,0.908841,2.66172e-05,7.19149e-06,1.67484,0.939642,1.56536,0.587423,0.1,0.1,-136.083
2149,0.59465,4.35012e-06,2.04212e-05,2.33475,0.934947,1.59561,0.569088,0.1,0.1,-135.701
2150,0.59465,4.35012e-06,2.04212e-05,2.33475,0.934947,1.59561,0.569088,0.1,0.1,-135.701
2151,0.59465,4.35012e-06,2.04212e-05,2.33475,0.934947,1.59561,0.569088,0.1,0.1,-135.701
2152,0.962343,8.59306e-06,3.91054e-05,1.31754,1.02712,1.5743,0.71082,0.1,0.1,-137.23
2153,0.962343,8.59306e-06,3.91054e-05,1.31754,1.02712,1.5743,0.71082,0.1,0.1,-137.23
2154,0.951681,1.27353e-05,1.26408e-05,1.15174,1.13275,1.61882,0.605448,0.1,0.1,-135.094
2155,0.951681,1.27353e-05,1.26408e-05,1.15174,1.13275,1.61882,0.605448,0.1,0.1,-135.094
2156,0.951681,1.27353e-05,1.26408e-05,1.15174,1.13275,1.61882,0.605448,0.1,0.1,-135.094
2157,0.951681,1.27353e-05,1.26408e-05,1.15174,1.13275,1.61882,0.605448,0.1,0.1,-135.094
2158,0.802413,3.65137e-06,0.000100147,1.55211,1.05358,1.59678,0.533355,0.1,0.1,-135.991
2159,0.802413,3.65137e-06,0.000100147,1.55211,1.05358,1.59678,0.533355,0.1,0.1,-135.991
2160,0.802413,3.65137e-06,0.000100147,1.55211,1.05358,1.59678,0.533355,0.1,0.1,-135.991
2161,0.802413,3.65137e-06,0.000100147,1.55211,1.05358,1.59678,0.533355,0.1,0.1,-135.991
2162,0.802413,3.65137e-06,0.000100147,1.55211,1.05358,1.59678,0.533355,0.1,0.1,-135.991
2163,0.802413,3.65137e-06,0.000100147,1.55211,1.05358,1.59678,0.533355,0.1,0.1,-135.991
2164,0.802413,3.65137e-06,0.000100147,1.55211,1.05358,1.59678,0.533355,0.1,0.1,-135.991
2165,0.973782,6.78159e-06,7.98309e-05,1.20648,1.06101,1.61083,0.47544,0.1,0.1,-136.496
2166,0.973782,6.78159e-06,7.98309e-05,1.20648,1.06101,1.61083,0.47544,0.1,0.1,-136.496
2167,0.855549,1.53768e-05,0.000185867,0.885524,1.1424,1.61603,0.551833,0.1,0.1,-136.531
2168,0.855549,1.53768e-05,0.000185867,0.885524,1.1424,1.61603,0.551833,0.1,0.1,-136.531
2169,0.855549,1.53768e-05,0.000185867,0.885524,1.1424,1.61603,0.551833,0.1,0.1,-136.531
2170,0.744073,2.26789e-05,0.000114627,1.30569,1.04138,1.62712,0.489849,0.1,0.1,-135.045
2171,0.744073,2.26789e-05,0.000114627,1.30569,1.04138,1.62712,0.489849,0.1,0.1,-135.045
2172,0.744073,2.26789e-05,0.000114627,1.30569,1.04138,1.62712,0.489849,0.1,0.1,-135.045
2173,0.744073,2.26789e-05,0.000114627,1.30569,1.04138,1.62712,0.489849,0.1,0.1,-135.045
2174,0.744073,2.26789e-05,0.000114627,1.30569,1.04138,1.62712,0.489849,0.1,0.1,-135.045
2175,0.744073,2.26789e-05,0.000114627,1.30569,1.04138,1.62712,0.489849,0.1,0.1,-135.045
2176,0.751592,3.62623e-05,7.85377e-05,1.23525,1.07508,1.62922,0.411962,0.1,0.1,-133.212
2177,0.751592,3.62623e-05,7.85377e-05,1.23525,1.07508,1.62922,0.411962,0.1,0.1,-133.212
2178,0.751592,3.62623e-05,7.85377e-05,1.23525,1.07508,1.62922,0.411962,0.1,0.1,-133.212
2179,0.751592,3.62623e-05,7.85377e-05,1.23525,1.07508,1.62922,0.411962,0.1,0.1,-133.212
2180,0.751592,3.62623e-05,7.85377e-05,1.23525,1.07508,1.62922,0.411962,0.1,0.1,-133.212
2181,0.891076,1.2201e-05,0.000159904,1.3741,0.963625,1.62717,0.341026,0.1,0.1,-136.609
2182,0.891076,1.2201e-05,0.000159904,1.3741,0.963625,1.62717,0.341026,0.1,0.1,-136.609
2183,0.891076,1.2201e-05,0.000159904,1.3741,0.963625,1.62717,0.341026,0.1,0.1,-136.609
2184,0.974249,2.48883e-05,0.000192321,1.31409,1.06539,1.621,0.375455,0.1,0.1,-140.065
2185,0.974249,2.48883e-05,0.000192321,1.31409,1.06539,1.621,0.375455,0.1,0.1,-140.065
2186,0.996664,7.61425e-05,0.000341483,1.04645,1.02509,1.61304,0.495541,0.1,0.1,-143.25
2187,0.805224,9.97746e-05,2.91276e-05,1.29145,1.01832,1.62689,0.358089,0.1,0.1,-133.575
2188,0.805224,9.97746e-05,2.91276e-05,1.29145,1.01832,1.62689,0.358089,0.1,0.1,-133.575
2189,0.805224,9.97746e-05,2.91276e-05,1.29145,1.01832,1.62689,0.358089,0.1,0.1,-133.575
2190,0.844926,8.90928e-05,5.01725e-05,0.997668,1.02922,1.62903,0.303874,0.1,0.1,-133.853
2191,0.844926,8.90928e-05,5.01725e-05,0.997668,1.02922,1.62903,0.303874,0.1,0.1,-133.853
2192,0.844926,8.90928e-05,5.01725e-05,0.997668,1.02922,1.62903,0.303874,0.1,0.1,-133.853
2193,0.844926,8.90928e-05,5.01725e-05,0.997668,1.02922,1.62903,0.303874,0.1,0.1,-133.853
2194,0.844926,8.90928e-05,5.01725e-05,0.997668,1.02922,1.62903,0.303874,0.1,0.1,-133.853
2195,0.844926,8.90928e-05,5.01725e-05,0.997668,1.02922,1.62903,0.303874,0.1,0.1,-133.853
2196,0.844926,8.90928e-05,5.01725e-05,0.997668,1.02922,1.62903,0.303874,0.1,0.1,-133.853
2197,0.844926,8.90928e-05,5.01725e-05,0.997668,1.02922,1.62903,0.303874,0.1,0.1,-133.853
2198,0.844926,8.90928e-05,5.01725e-05,0.997668,1.02922,1.62903,0.303874,0.1,0.1,-133.853
2199,0.844926,8.90928e-05,5.01725e-05,0.997668,1.02922,1.62903,0.303874,0.1,0.1,-133.853
2200,0.844926,8.90928e-05,5.01725e-05,0.997668,1.02922,1.62903,0.303874,0.1,0.1,-133.853
2201,0.844926,8.90928e-05,5.01725e-05,0.997668,1.02922,1.62903,0.303874,0.1,0.1,-133.853
2202,0.844926,8.90928e-05,5.01725e-05,0.997668,1.02922,1.62903,0.303874,0.1,0.1,-133.853
2203,0.844926,8.90928e-05,5.01725e-05,0.997668,1.02922,1.62903,0.303874,0.1,0.1,-133.853
2204,0.844926,8.90928e-05,5.01725e-05,0.997668,1.02922,1.62903,0.303874,0.1,0.1,-133.853
2205,0.844926,8.90928e-05,5.01725e-05,0.997668,1.02922,1.62903,0.303874,0.1,0.1,-133.853
2206,0.844926,8.90928e-05,5.01725e-05,0.997668,1.02922,1.62903,0.303874,0.1,0.1,-133.853
2207,0.844926,8.90928e-05,5.01725e-05,0.997668,1.02922,1.62903,0.303874,0.1,0.1,-133.853
2208,0.844926,8.90928e-05,5.01725e-05,0.997668,1.02922,1.62903,0.303874,0.1,0.1,-133.853
2209,0.844926,8.90928e-05,5.01725e-05,0.997668,1.02922,1.62903,0.303874,0.1,0.1,-133.853
2210,0.844926,8.90928e-05,5.01725e-05,0.997668,1.02922,1.62903,0.303874,0.1,0.1,-133.853
2211,0.844926,8.90928e-05,5.01725e-05,0.997668,1.02922,1.62903,0.303874,0.1,0.1,-133.853
2212,0.844926,8.90928e-05,5.01725e-05,0.997668,1.02922,1.62903,0.303874,0.1,0.1,-133.853
2213,0.844926,8.90928e-05,5.01725e-05,0.997668,1.02922,1.62903,0.303874,0.1,0.1,-133.853
2214,0.844926,8.90928e-05,5.01725e-05,0.997668,1.02922,1.62903,0.303874,0.1,0.1,-133.853
2215,0.844926,8.90928e-05,5.01725e-05,0.997668,1.02922,1.62903,0.303874,0.1,0.1,-133.853
2216,0.844926,8.90928e-05,5.01725e-05,0.997668,1.02922,1.62903,0.303874,0.1,0.1,-133.853
2217,0.844926,8.90928e-05,5.01725e-05,0.997668,1.02922,1.62903,0.303874,0.1,0.1,-133.853
2218,0.844926,8.90928e-05,5.01725e-05,0.997668,1.02922,1.62903,0.303874,0.1,0.1,-133.853
2219,0.844926,8.90928e-05,5.01725e-05,0.997668,1.02922,1.62903,0.303874,0.1,0.1,-133.853
